group_id,check,camera_id,date,time,count_species,time_first_photo_in_group,group_size,num_image_per_group,n_group_per_day
256,April_Check,J2-1,2014-03-26,19:36:46,2,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:47,2,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:48,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:49,2,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:50,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:51,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:52,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:53,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:36:54,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:03,3,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:04,3,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:05,3,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:05,3,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:06,3,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:07,2,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:08,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:09,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:10,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:10,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:14,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:15,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:16,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:16,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:38:17,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:47,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:48,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:48,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:49,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:50,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:51,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:53,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:42:54,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:36,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:37,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:37,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:38,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:39,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:41,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:42,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:43,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:44,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:44,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:48,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:48,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:43:49,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:44:01,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:44:02,1,0.8170138888888889,3,65,1
256,April_Check,J2-1,2014-03-26,19:44:02,1,0.8170138888888889,3,65,1
257,September_Check,J2-1,2014-04-25,04:03:43,1,0.16924768518518518,1,1,1
258,September_Check,J2-1,2014-04-26,00:34:55,1,0.024247685185185185,1,7,1
258,September_Check,J2-1,2014-04-26,00:34:56,1,0.024247685185185185,1,7,1
258,September_Check,J2-1,2014-04-26,00:34:57,1,0.024247685185185185,1,7,1
258,September_Check,J2-1,2014-04-26,00:34:57,1,0.024247685185185185,1,7,1
258,September_Check,J2-1,2014-04-26,00:34:58,1,0.024247685185185185,1,7,1
258,September_Check,J2-1,2014-04-26,00:34:59,1,0.024247685185185185,1,7,1
258,September_Check,J2-1,2014-04-26,00:35:00,1,0.024247685185185185,1,7,1
259,September_Check,J2-1,2014-05-02,19:24:37,1,0.8087615740740741,1,2,1
259,September_Check,J2-1,2014-05-02,19:24:39,1,0.8087615740740741,1,2,1
260,September_Check,J2-1,2014-05-04,01:18:45,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:46,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:47,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:48,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:48,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:50,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:51,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:52,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:52,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:53,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:56,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:57,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:57,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:58,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:18:59,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:22,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:22,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:23,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:24,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:24,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:26,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:26,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:27,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:29,1,0.0546875,1,25,1
260,September_Check,J2-1,2014-05-04,01:20:29,1,0.0546875,1,25,1
261,September_Check,J2-1,2014-05-14,08:25:21,1,0.3509375,1,7,1
261,September_Check,J2-1,2014-05-14,08:25:23,1,0.3509375,1,7,1
261,September_Check,J2-1,2014-05-14,08:25:24,1,0.3509375,1,7,1
261,September_Check,J2-1,2014-05-14,08:25:25,1,0.3509375,1,7,1
261,September_Check,J2-1,2014-05-14,08:25:26,1,0.3509375,1,7,1
261,September_Check,J2-1,2014-05-14,08:25:43,1,0.3509375,1,7,1
261,September_Check,J2-1,2014-05-14,08:25:44,1,0.3509375,1,7,1
262,April_Check,J4-1,2013-11-10,03:25:37,1,0.14278935185185185,1,5,1
262,April_Check,J4-1,2013-11-10,03:25:38,1,0.14278935185185185,1,5,1
262,April_Check,J4-1,2013-11-10,03:25:39,1,0.14278935185185185,1,5,1
262,April_Check,J4-1,2013-11-10,03:25:40,1,0.14278935185185185,1,5,1
262,April_Check,J4-1,2013-11-10,03:25:40,1,0.14278935185185185,1,5,1
263,April_Check,J4-1,2013-11-17,12:40:13,1,0.5279282407407407,1,5,1
263,April_Check,J4-1,2013-11-17,12:40:14,1,0.5279282407407407,1,5,1
263,April_Check,J4-1,2013-11-17,12:40:15,1,0.5279282407407407,1,5,1
263,April_Check,J4-1,2013-11-17,12:40:16,1,0.5279282407407407,1,5,1
263,April_Check,J4-1,2013-11-17,12:40:17,1,0.5279282407407407,1,5,1
264,April_Check,J4-1,2013-11-22,19:07:42,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:43,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:43,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:44,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:45,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:56,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:57,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:57,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:58,1,0.7970138888888889,1,10,1
264,April_Check,J4-1,2013-11-22,19:07:59,1,0.7970138888888889,1,10,1
265,April_Check,J4-1,2013-12-01,01:59:28,1,0.08296296296296296,1,5,1
265,April_Check,J4-1,2013-12-01,01:59:29,1,0.08296296296296296,1,5,1
265,April_Check,J4-1,2013-12-01,01:59:30,1,0.08296296296296296,1,5,1
265,April_Check,J4-1,2013-12-01,01:59:31,1,0.08296296296296296,1,5,1
265,April_Check,J4-1,2013-12-01,01:59:32,1,0.08296296296296296,1,5,1
266,April_Check,J4-1,2013-12-11,10:24:53,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:24:56,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:24:57,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:24:58,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:24:59,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:25:02,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:25:03,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:25:04,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:25:05,1,0.43394675925925924,1,10,1
266,April_Check,J4-1,2013-12-11,10:25:06,1,0.43394675925925924,1,10,1
267,April_Check,J4-1,2013-12-13,16:28:02,2,0.6861342592592593,2,5,1
267,April_Check,J4-1,2013-12-13,16:28:04,2,0.6861342592592593,2,5,1
267,April_Check,J4-1,2013-12-13,16:28:05,1,0.6861342592592593,2,5,1
267,April_Check,J4-1,2013-12-13,16:28:06,1,0.6861342592592593,2,5,1
267,April_Check,J4-1,2013-12-13,16:28:07,1,0.6861342592592593,2,5,1
268,April_Check,J4-1,2013-12-19,05:21:20,1,0.22314814814814815,1,5,3
268,April_Check,J4-1,2013-12-19,05:21:21,1,0.22314814814814815,1,5,3
268,April_Check,J4-1,2013-12-19,05:21:21,1,0.22314814814814815,1,5,3
268,April_Check,J4-1,2013-12-19,05:21:22,1,0.22314814814814815,1,5,3
268,April_Check,J4-1,2013-12-19,05:21:23,1,0.22314814814814815,1,5,3
269,April_Check,J4-1,2013-12-19,14:38:25,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:26,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:27,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:28,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:30,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:31,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:33,1,0.610011574074074,1,8,3
269,April_Check,J4-1,2013-12-19,14:38:33,1,0.610011574074074,1,8,3
270,April_Check,J4-1,2013-12-19,17:34:59,1,0.7326273148148148,1,5,3
270,April_Check,J4-1,2013-12-19,17:35:00,1,0.7326273148148148,1,5,3
270,April_Check,J4-1,2013-12-19,17:35:00,1,0.7326273148148148,1,5,3
270,April_Check,J4-1,2013-12-19,17:35:01,1,0.7326273148148148,1,5,3
270,April_Check,J4-1,2013-12-19,17:35:02,1,0.7326273148148148,1,5,3
271,April_Check,J4-1,2013-12-23,09:22:36,1,0.39069444444444446,1,5,1
271,April_Check,J4-1,2013-12-23,09:22:37,1,0.39069444444444446,1,5,1
271,April_Check,J4-1,2013-12-23,09:22:38,1,0.39069444444444446,1,5,1
271,April_Check,J4-1,2013-12-23,09:22:39,1,0.39069444444444446,1,5,1
271,April_Check,J4-1,2013-12-23,09:22:40,1,0.39069444444444446,1,5,1
272,April_Check,J4-1,2013-12-24,10:36:20,1,0.44189814814814815,1,5,1
272,April_Check,J4-1,2013-12-24,10:36:21,1,0.44189814814814815,1,5,1
272,April_Check,J4-1,2013-12-24,10:36:22,1,0.44189814814814815,1,5,1
272,April_Check,J4-1,2013-12-24,10:36:23,1,0.44189814814814815,1,5,1
272,April_Check,J4-1,2013-12-24,10:36:24,1,0.44189814814814815,1,5,1
273,April_Check,J4-1,2013-12-27,18:04:38,1,0.7532175925925926,1,2,1
273,April_Check,J4-1,2013-12-27,18:04:39,1,0.7532175925925926,1,2,1
274,April_Check,J4-1,2014-01-18,09:14:54,1,0.38534722222222223,1,5,1
274,April_Check,J4-1,2014-01-18,09:14:56,1,0.38534722222222223,1,5,1
274,April_Check,J4-1,2014-01-18,09:14:57,1,0.38534722222222223,1,5,1
274,April_Check,J4-1,2014-01-18,09:14:57,1,0.38534722222222223,1,5,1
274,April_Check,J4-1,2014-01-18,09:14:58,1,0.38534722222222223,1,5,1
275,April_Check,K3-1,2013-10-30,08:54:41,1,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:42,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:43,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:44,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:44,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:46,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:46,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:47,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:48,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:49,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:50,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:51,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:52,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:53,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:54,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:55,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:56,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:57,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:58,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:54:58,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:02,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:03,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:04,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:05,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:06,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:07,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:08,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:09,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:09,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:10,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:16,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:17,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:18,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:19,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:20,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:22,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:23,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:24,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:51,1,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:52,1,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:53,1,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:54,1,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:54,1,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:58,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:59,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:55:59,2,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:00,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:01,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:03,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:03,3,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:04,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:05,4,0.3713078703703704,4,53,1
275,April_Check,K3-1,2013-10-30,08:56:06,4,0.3713078703703704,4,53,1
276,April_Check,K3-1,2013-10-31,07:22:40,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:42,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:43,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:44,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:44,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:53,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:54,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:55,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:55,1,0.3074074074074074,1,10,2
276,April_Check,K3-1,2013-10-31,07:22:56,1,0.3074074074074074,1,10,2
277,April_Check,K3-1,2013-10-31,19:01:26,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:27,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:28,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:28,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:29,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:30,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:31,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:32,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:32,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:33,1,0.7926620370370371,1,11,2
277,April_Check,K3-1,2013-10-31,19:01:39,1,0.7926620370370371,1,11,2
278,April_Check,K3-1,2013-11-01,18:32:13,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:15,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:15,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:16,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:17,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:20,3,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:20,3,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:21,2,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:22,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:22,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:26,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:26,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:27,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:28,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:30,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:30,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:31,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:32,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:33,1,0.7723726851851852,3,20,1
278,April_Check,K3-1,2013-11-01,18:32:34,1,0.7723726851851852,3,20,1
279,April_Check,K3-1,2013-11-04,03:10:31,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:32,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:32,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:33,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:34,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:35,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:36,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:37,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:38,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:38,1,0.13230324074074074,1,11,2
279,April_Check,K3-1,2013-11-04,03:10:39,1,0.13230324074074074,1,11,2
280,April_Check,K3-1,2013-11-04,05:54:27,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:28,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:28,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:29,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:30,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:32,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:33,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:34,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:34,1,0.24614583333333334,1,10,2
280,April_Check,K3-1,2013-11-04,05:54:35,1,0.24614583333333334,1,10,2
281,April_Check,K3-1,2013-11-05,20:50:28,1,0.8683796296296297,1,5,2
281,April_Check,K3-1,2013-11-05,20:50:29,1,0.8683796296296297,1,5,2
281,April_Check,K3-1,2013-11-05,20:50:29,1,0.8683796296296297,1,5,2
281,April_Check,K3-1,2013-11-05,20:50:30,1,0.8683796296296297,1,5,2
281,April_Check,K3-1,2013-11-05,20:50:31,1,0.8683796296296297,1,5,2
282,April_Check,K3-1,2013-11-05,20:56:22,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:22,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:23,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:24,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:24,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:26,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:26,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:27,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:28,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:28,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:29,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:30,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:31,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:31,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:32,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:47,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:48,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:48,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:49,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:50,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:51,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:52,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:52,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:53,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:54,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:55,1,0.8724768518518519,1,27,2
282,April_Check,K3-1,2013-11-05,20:56:56,1,0.8724768518518519,1,27,2
283,April_Check,K3-1,2013-11-08,01:57:18,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:19,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:19,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:20,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:21,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:29,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:30,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:30,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:31,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:32,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:39,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:40,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:40,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:41,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:57:42,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:59:06,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:59:07,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:59:08,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:59:08,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,01:59:09,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,02:02:13,1,0.08145833333333333,1,22,1
283,April_Check,K3-1,2013-11-08,02:02:13,1,0.08145833333333333,1,22,1
